id,keyword,text,target,country,region,sub-region
6235,hazard,Githurai 45 is very dirty especially along the road where the fruit vendors are. Heaps of stinking garbage dumped along Thi…,0,Kenya,Africa,Sub-Saharan Africa
6236,hazard,"Note that this is on the NE side of the caldera, on the outer lakeshore. The low NE &amp; SW sides of the caldera have experie…",0,Philippines,Asia,South-eastern Asia
6241,hazard,Hazard on E2 Lebuhraya Utara Selatan #kltu. Traffic moving 11m slower than usual. https://t.co/0viourXizm https://t.co/Cc47pQrJVT,1,Malaysia,Asia,South-eastern Asia
6243,hazard,"Occupational hazard as all us #Court and #Crime reporters know, my friend",0,United Kingdom,Europe,Northern Europe
6244,hazard,Yeyi! That one on 6th was a massive hazard! almost took himself to his grave the other day.,1,South Africa,Africa,Sub-Saharan Africa
6248,hazard,"Spoke to a guy from country Victoria today. He informed me they're calling their #bushfires 'the Greenies' fires"". When I poi…",0,Australia,Oceania,Australia and New Zealand
6249,hazard,😂 A hazard for some of being intelligent; PhDs are smart enough to cram a lot more wrongn… https://t.co/D4jsb3P72B,0,United Kingdom,Europe,Northern Europe
6251,hazard,Good. This woman is clearly ill and a public safety hazard.,0,United States,Americas,Northern America
6253,hazard,"But at , we had someone who benched Hazard because his team was conceding goals. The best thing that happened to Mah…",0,Nigeria,Africa,Sub-Saharan Africa
6254,hazard,"Texas Governor calls residents a ""hazard that must be removed "" by cleaning crews.",0,United States,Americas,Northern America
6255,hazard,https://t.co/hh5JoRHdFb hazard imitating sterling 😂😂😂💔,0,Nigeria,Africa,Sub-Saharan Africa
6256,hazardous,The air quality is well over hazardous levels in Melbourne today. No one should be doing physically strenuous work outsid…,1,United States,Americas,Northern America
6258,hazardous,"Today Melbourne’s air was the most polluted in the world with AQI readings up to 758, 2x hazardous levels. It’s so bad tha…",1,United Kingdom,Europe,Northern Europe
6260,hazardous,ERUPTION UPDATE FOR TAAL VOLCANO ALERT LEVEL 4 (HAZARDOUS ERUPTION IMMINENT) 14 JANUARY 2020 01:00 PM #TaalVolcano #Ta…,1,Philippines,Asia,South-eastern Asia
6262,hazardous,"Melbourne's air quality on Tuesday morning is at levels worse than predicted due to an influx of bushfire smoke, plummeting to…",1,Australia,Oceania,Australia and New Zealand
6264,hazardous,Hazardous Taal eruption could affect power distribution – First Gen https://t.co/WHrud5GMOf,1,Philippines,Asia,South-eastern Asia
6267,hazardous,Outrageous that tennis players were made to play when air quality conditions are rated between very poor &amp; hazardous. HAZARDO…,0,Australia,Oceania,Australia and New Zealand
6268,hazardous,"Gasp with shock &amp; delight at the spectacle of stupid pugnacious thugs punching, kicking, and throwing their foes in… https://t.co/PGoPrP6yer",0,United Kingdom,Europe,Northern Europe
6270,hazardous,Kids shouldn't be doing this. They don't even have any protective gear like masks and gloves! This is poverty driving childr…,0,Thailand,Asia,South-eastern Asia
6272,hazardous,"Victoria has recorded some of the most hazardous air quality in the world. If you're over 65, under 15, pregnant or you have a…",1,Australia,Oceania,Australia and New Zealand
6274,hazardous,Video of poor Ms Jakupovic choking on Australia's hazardous air. But a drop of rain falls and everyone runs for cover. Lesso…,0,Canada,Americas,Northern America
6275,hazardous,"First Sydney then Canberra, now Melbourne - Melbourne's hazardous #AirPollution quality worst in the world overnight due to #A…",1,Australia,Oceania,Australia and New Zealand
6276,hazardous,This Coalition MP has a message for all Victorians dealing with hazardous air quality today,1,Australia,Oceania,Australia and New Zealand
6277,hazardous,"With the latest news on the eruption of Taal Volcano last (January 12, 2020), we advise the Lasallian community to stay safe…",1,Philippines,Asia,South-eastern Asia
6279,hazardous,Updated air quality forecast for today and the next 3 days. MODERATE to HAZARDOUS conditions are forecast. EPA advises…,1,Australia,Oceania,Australia and New Zealand
6280,hazardous,. tennis organisers have been forced to delay the start of the qualifying tournament and suspend practic…,1,Australia,Oceania,Australia and New Zealand
6284,hazardous,This Coalition MP has a message for all Victorians dealing with hazardous air quality today https://t.co/O7c2rd548Q,1,Australia,Oceania,Australia and New Zealand
6285,hazardous,"OKX issues Hazardous Weather Outlook (HWO) at Jan 14, 3:47 AM EST https://t.co/4WyhnDJVGJ",0,United States,Americas,Northern America
6287,hazardous,This is the view from the roof of our office - usually we can see the MCG but today it's completely obscured by smoke haze…,0,Australia,Oceania,Australia and New Zealand
6290,hazardous,"44/ As I said at the top, these soil behaviors only happen if you include the hazardous dust mixed in the soil simu… https://t.co/ndQ7kGPLQ0",0,United States,Americas,Northern America
6291,hazardous,Why are none of the News Media reporting on this! Melbourne air quality drops to 'hazardous' levels as bushfire smo… https://t.co/g6e6R4mFUB,1,United Kingdom,Europe,Northern Europe
6292,hazardous,Melbourne choked by hazardous smoke as bushfires continue to burn across Victoria https://t.co/McmEpO9ZI3,1,Canada,Americas,Northern America
6294,hazardous,Melbourne's air quality 'worst in the world' as bushfires continue to burn across Victoria https://t.co/yotDRLNqhc,1,Australia,Oceania,Australia and New Zealand
6296,hazardous,"🎾 Dalila Jakupovic has been forced to retire from the Australian Open qualifiers, after suffering a coughing fit. The…",1,Australia,Oceania,Australia and New Zealand
6297,hazardous,Melbourne's air quality 'worst in the world' as bushfires continue to burn across Victoria https://t.co/rq3B4SQnz5,1,Australia,Oceania,Australia and New Zealand
6298,hazardous,"5. Due to hazardous smog and lack of sleep/rest, I have been sick multiple times (like now, I have bronchitis and I… https://t.co/Z51WL7FNCl",1,Thailand,Asia,South-eastern Asia
6299,hazardous,#earlybiz The wind and rain this week is making it hazardous to have an umbrella up! Keep warm and dry with a chunky merino w…,0,United Kingdom,Europe,Northern Europe
6301,hazardous,⚠️Proceed with Caution ⚠️Content in this video may be hazardous to anyone NOT rocking with the 🟣🟡 today!!! YOU HAVE BEEN WARNED! 😤…,0,United States,Americas,Northern America
6303,hazardous,"Just sitting or walking in it is hazardous, it isn't good.",0,Australia,Oceania,Australia and New Zealand
6304,hazardous,Melbourne air quality drops to 'hazardous' levels as bushfire smoke lingers over Victoria https://t.co/m1L1YhSgFr via,1,Australia,Oceania,Australia and New Zealand
6305,hazardous,"Advised the TypeHuman team to wfh as the air quality 💨 worsened in Melbourne to hazardous level today, due to the h… https://t.co/fiYfTsPhbA",0,Australia,Oceania,Australia and New Zealand
6306,hazardous,"Donovan Mitchell, the rising superstar from the Utah Jazz in the NBA, is among the many who expressed comfort and s… https://t.co/A9mQjKRtSo",0,Philippines,Asia,South-eastern Asia
6309,hazardous,"Nothing to see here. This is totally normal. Hah, loony lefties thinking fires are new. This is normal. Nothing to w…",0,Malta,Europe,Southern Europe
6313,hazardous,Australian Open matches to be confined to indoor courts if conditions turn hazardous | Article [AMP] | Reuters https://t.co/0jQtRXoFen,0,Australia,Oceania,Australia and New Zealand
6317,heat%20wave,Reminds me of the book Heat Wave by Eric Klinenberg as well as this NYT article about Los Angeles.… https://t.co/6xUWBIjd7D,0,United States,Americas,Northern America
6321,heat%20wave,"The heat wave hasn't even started and we are seeing tweets. Defo ending in tears 😂 BTW, what was all that light sh… https://t.co/wTqYZXrRwM",0,Nigeria,Africa,Sub-Saharan Africa
6322,heat%20wave,"The atmosphere is a heat engine. Assume it's 99% gases that absorb long wave IR. Then, the gas… https://t.co/YxNY4TGfeK",0,United States,Americas,Northern America
6325,heat%20wave,Here we are in Australia in the middle of summer Trapped in our homes--the air outside filled with smoke from delibera…,1,United States,Americas,Northern America
6331,heat%20wave,"Holiday is over, even the Harmattan has packed bag... back to Canada 😭😤🤣 How else can we explain this sudden heat… https://t.co/xx3HyID5ui",0,Nigeria,Africa,Sub-Saharan Africa
6333,heat%20wave,This heat wave is unnecessary.,0,South Africa,Africa,Sub-Saharan Africa
6334,heat%20wave,Air pollution. Protest. Extreme heat. The Amazon. Elections. These are 5 environmental stories that could define 2020.…,0,Belgium,Europe,Western Europe
6335,heat%20wave,"had some baby pigeons in eggs during our heatwave, and was sure they were goners. W… https://t.co/5NUSe820Xp",0,Australia,Oceania,Australia and New Zealand
6338,heat%20wave,I can feel the heat wave! Harmattan is over,0,Nigeria,Africa,Sub-Saharan Africa
6339,heat%20wave,"Are you referring to temps in the U.S. specifically, or the global average? The U… https://t.co/ldhB6iNyjI",0,Canada,Americas,Northern America
6348,heat%20wave,POP CULTURE IS CHANGING! The zamboni from ’s heat wave music video is set to headline Coachella! This is…,0,United States,Americas,Northern America
6349,heat%20wave,"Bihar District Magistrate issued an order to close schools for ""heat wave."" In winter. Read: https://t.co/LXW1JF0TAW…",1,India,Asia,Southern Asia
6350,heat%20wave,Bihar District Magistrate Issues Order to Close Schools for ‘Heat Wave’ Instead of ‘Cold Wave’… https://t.co/M1F8iJlsbO,1,India,Asia,Southern Asia
6352,heat%20wave,Next week boutta hit like a heat wave,0,Canada,Americas,Northern America
6353,heat%20wave,And in a heat wave!,0,United States,Americas,Northern America
6356,heat%20wave,"Bihar District Magistrate issued an order to close schools for ""heat wave."" In winter. Read:… https://t.co/9rusy0UPJB",0,India,Asia,Southern Asia
6360,heat%20wave,Look #yeg people! The Monday heat wave is on the horizon! #yegwx https://t.co/vh0PcDyCbI,0,Canada,Americas,Northern America
6362,heat%20wave,-10C will feel like a heat wave next week! Not cool: Edmonton is now colder than both North Pole and South Pole | C… https://t.co/zZasVqaoJF,0,Canada,Americas,Northern America
6368,hellfire,"Forced to develop locally made missiles fired from Apache helicopters after Obama halted sales to Israel in 2014, I… https://t.co/Ha5cNQZPMZ",0,Israel,Asia,Western Asia
6372,hellfire,This paragraph tells you all you need to know about this non-story. They get fired up over the use of… https://t.co/uNwVQXi0Cs,0,United Kingdom,Europe,Northern Europe
6375,hellfire,"Sometimes people say there is too much “Hellfire and brimstone preaching’. I don’t know about you, but I can’t remember the…",0,Germany,Europe,Western Europe
6379,hellfire,"Anas ibn Malik reported:The Messenger of Allah, peace and blessings be upon him,said,Envy consumes gud deeds just as fir…",0,Nigeria,Africa,Sub-Saharan Africa
6383,hellfire,Ya Allah ... Protect us from HELLFIRE Protect us from HELLFIRE Protect us from HELLFIRE Protect us from HELLFIRE Protect us…,0,Nigeria,Africa,Sub-Saharan Africa
6384,hellfire,Reaper with hellfire missile pod. That great.,0,Malaysia,Asia,South-eastern Asia
6385,hellfire,"Take a closer look at Benjamin Franklin, his involvement in the Hellfire Club, and the dozens of corpses later disc… https://t.co/OA1fyDviCS",0,United Kingdom,Europe,Northern Europe
6389,hellfire,NowPlaying Sasquatch - Listen https://t.co/Fr6XHLhZ5h hosted by DJ Greenguy and DJ King Assassin 08:05,0,United States,Americas,Northern America
6390,hellfire,"Frey; How does a moment last forever? Wienglinys: Hellfire (but instead, it’s about revenge on the man who took eve… https://t.co/g8SlnD3VBB",0,Denmark,Europe,Northern Europe
6392,hellfire,Make a simple map anybody can play with like medium difficulty easter egg and then add hellfir… https://t.co/4HH8SJdT3i,0,Serbia,Europe,Southern Europe
6393,hellfire,“Nature is not a place to visit. It is home.” Gary Snyder #TuesdayThoughts #Hellfire #Sundowns #Nature #Wildlife… https://t.co/2MbwLZopTN,0,Ireland,Europe,Northern Europe
6397,hellfire,"what a baller, imagine when they want to stop speeders or people driving while on their phones. my… https://t.co/IGvpXZkvos",0,Australia,Oceania,Australia and New Zealand
6398,hellfire,Over 21k have signed our online &amp; paper #petition to save the Hellfire &amp; Massy's Wood from a €22m overscaled inappropr…,0,Ireland,Europe,Northern Europe
